Country Name,Country Code,Indicator Name,GDP_perCapita,Year
French Polynesia,PYF,GDP per capita (current US$),0.0,1961
Qatar,QAT,GDP per capita (current US$),0.0,1961
Romania,ROU,GDP per capita (current US$),0.0,1961
Russian Federation,RUS,GDP per capita (current US$),0.0,1961
Rwanda,RWA,GDP per capita (current US$),40.68926811,1961
South Asia,SAS,GDP per capita (current US$),86.04608276,1961
Saudi Arabia,SAU,GDP per capita (current US$),0.0,1961
Sudan,SDN,GDP per capita (current US$),133.0822461,1961
Senegal,SEN,GDP per capita (current US$),321.3612396,1961
Singapore,SGP,GDP per capita (current US$),449.1510713,1961
Solomon Islands,SLB,GDP per capita (current US$),0.0,1961
Sierra Leone,SLE,GDP per capita (current US$),139.3635697,1961
El Salvador,SLV,GDP per capita (current US$),0.0,1961
San Marino,SMR,GDP per capita (current US$),0.0,1961
Somalia,SOM,GDP per capita (current US$),68.10639697,1961
Serbia,SRB,GDP per capita (current US$),0.0,1961
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),130.671308,1961
South Sudan,SSD,GDP per capita (current US$),0.0,1961
Sub-Saharan Africa,SSF,GDP per capita (current US$),130.6938454,1961
Small states,SST,GDP per capita (current US$),0.0,1961
Sao Tome and Principe,STP,GDP per capita (current US$),0.0,1961
Suriname,SUR,GDP per capita (current US$),363.9583256,1961
Slovak Republic,SVK,GDP per capita (current US$),0.0,1961
Slovenia,SVN,GDP per capita (current US$),0.0,1961
Sweden,SWE,GDP per capita (current US$),2288.921701,1961
Eswatini,SWZ,GDP per capita (current US$),125.3114919,1961
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),0.0,1961
Seychelles,SYC,GDP per capita (current US$),270.2793628,1961
Syrian Arab Republic,SYR,GDP per capita (current US$),200.1834841,1961
Turks and Caicos Islands,TCA,GDP per capita (current US$),0.0,1961
Chad,TCD,GDP per capita (current US$),109.1292505,1961
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),79.61154943,1961
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),0.0,1961
Togo,TGO,GDP per capita (current US$),79.12028165,1961
Thailand,THA,GDP per capita (current US$),107.498001,1961
Tajikistan,TJK,GDP per capita (current US$),0.0,1961
Turkmenistan,TKM,GDP per capita (current US$),0.0,1961
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),376.0895314,1961
Timor-Leste,TLS,GDP per capita (current US$),0.0,1961
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),0.0,1961
Tonga,TON,GDP per capita (current US$),0.0,1961
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),86.04608276,1961
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),130.6938454,1961
Trinidad and Tobago,TTO,GDP per capita (current US$),676.4011784,1961
Tunisia,TUN,GDP per capita (current US$),0.0,1961
Turkey,TUR,GDP per capita (current US$),283.8282843,1961
Tuvalu,TUV,GDP per capita (current US$),0.0,1961
Tanzania,TZA,GDP per capita (current US$),0.0,1961
Uganda,UGA,GDP per capita (current US$),63.22096734,1961
Ukraine,UKR,GDP per capita (current US$),0.0,1961
Upper middle income,UMC,GDP per capita (current US$),187.0950955,1961
Uruguay,URY,GDP per capita (current US$),601.7030027,1961
United States,USA,GDP per capita (current US$),3066.562869,1961
Uzbekistan,UZB,GDP per capita (current US$),0.0,1961
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),170.3812109,1961
"Venezuela, RB",VEN,GDP per capita (current US$),970.3563984,1961
British Virgin Islands,VGB,GDP per capita (current US$),0.0,1961
Virgin Islands (U.S.),VIR,GDP per capita (current US$),0.0,1961
Vietnam,VNM,GDP per capita (current US$),0.0,1961
Vanuatu,VUT,GDP per capita (current US$),0.0,1961
World,WLD,GDP per capita (current US$),468.9230496,1961
Samoa,WSM,GDP per capita (current US$),0.0,1961
Kosovo,XKX,GDP per capita (current US$),0.0,1961
"Yemen, Rep.",YEM,GDP per capita (current US$),0.0,1961
South Africa,ZAF,GDP per capita (current US$),454.9620132,1961
Zambia,ZMB,GDP per capita (current US$),220.0420671,1961
Zimbabwe,ZWE,GDP per capita (current US$),280.8286629,1961
Aruba,ABW,GDP per capita (current US$),0.0,1962
Africa Eastern and Southern,AFE,GDP per capita (current US$),156.017929,1962
Afghanistan,AFG,GDP per capita (current US$),58.4580087,1962
Africa Western and Central,AFW,GDP per capita (current US$),118.8658374,1962
Angola,AGO,GDP per capita (current US$),0.0,1962
Albania,ALB,GDP per capita (current US$),0.0,1962
Andorra,AND,GDP per capita (current US$),0.0,1962
Arab World,ARB,GDP per capita (current US$),0.0,1962
United Arab Emirates,ARE,GDP per capita (current US$),0.0,1962
Argentina,ARG,GDP per capita (current US$),1155.890717,1962
Armenia,ARM,GDP per capita (current US$),0.0,1962
American Samoa,ASM,GDP per capita (current US$),0.0,1962
Antigua and Barbuda,ATG,GDP per capita (current US$),0.0,1962
Australia,AUS,GDP per capita (current US$),1851.841851,1962
Austria,AUT,GDP per capita (current US$),1087.834243,1962
Azerbaijan,AZE,GDP per capita (current US$),0.0,1962
Burundi,BDI,GDP per capita (current US$),73.43533082,1962
Belgium,BEL,GDP per capita (current US$),1438.523233,1962
Benin,BEN,GDP per capita (current US$),94.46449724,1962
Burkina Faso,BFA,GDP per capita (current US$),76.52054931,1962
Bangladesh,BGD,GDP per capita (current US$),100.1221296,1962
Bulgaria,BGR,GDP per capita (current US$),0.0,1962
Bahrain,BHR,GDP per capita (current US$),0.0,1962
"Bahamas, The",BHS,GDP per capita (current US$),1752.840006,1962
Bosnia and Herzegovina,BIH,GDP per capita (current US$),0.0,1962
Belarus,BLR,GDP per capita (current US$),0.0,1962
Belize,BLZ,GDP per capita (current US$),327.0999965,1962
Bermuda,BMU,GDP per capita (current US$),2020.385965,1962
Bolivia,BOL,GDP per capita (current US$),116.9249682,1962
Brazil,BRA,GDP per capita (current US$),260.4256497,1962
Barbados,BRB,GDP per capita (current US$),0.0,1962
Brunei Darussalam,BRN,GDP per capita (current US$),0.0,1962
Bhutan,BTN,GDP per capita (current US$),0.0,1962
Botswana,BWA,GDP per capita (current US$),68.05034896,1962
Central African Republic,CAF,GDP per capita (current US$),80.21271167,1962
Canada,CAN,GDP per capita (current US$),2268.585346,1962
Central Europe and the Baltics,CEB,GDP per capita (current US$),0.0,1962
Switzerland,CHE,GDP per capita (current US$),2131.391652,1962
Channel Islands,CHI,GDP per capita (current US$),0.0,1962
Chile,CHL,GDP per capita (current US$),638.94536,1962
China,CHN,GDP per capita (current US$),70.90941167,1962
Cote d'Ivoire,CIV,GDP per capita (current US$),171.1286396,1962
Cameroon,CMR,GDP per capita (current US$),128.5946372,1962
"Congo, Dem. Rep.",COD,GDP per capita (current US$),235.6335244,1962
"Congo, Rep.",COG,GDP per capita (current US$),155.7385272,1962
Colombia,COL,GDP per capita (current US$),289.9179458,1962
Comoros,COM,GDP per capita (current US$),0.0,1962
Cabo Verde,CPV,GDP per capita (current US$),0.0,1962
Costa Rica,CRI,GDP per capita (current US$),334.3092487,1962
Caribbean small states,CSS,GDP per capita (current US$),494.7363719,1962
Cuba,CUB,GDP per capita (current US$),0.0,1962
Curacao,CUW,GDP per capita (current US$),0.0,1962
Cayman Islands,CYM,GDP per capita (current US$),0.0,1962
Cyprus,CYP,GDP per capita (current US$),0.0,1962
Czech Republic,CZE,GDP per capita (current US$),0.0,1962
Germany,DEU,GDP per capita (current US$),0.0,1962
Djibouti,DJI,GDP per capita (current US$),0.0,1962
Dominica,DMA,GDP per capita (current US$),0.0,1962
Denmark,DNK,GDP per capita (current US$),0.0,1962
Dominican Republic,DOM,GDP per capita (current US$),234.0516294,1962
Algeria,DZA,GDP per capita (current US$),172.242509,1962
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),71.19898892,1962
Early-demographic dividend,EAR,GDP per capita (current US$),157.4443685,1962
East Asia & Pacific,EAS,GDP per capita (current US$),148.73952,1962
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),0.0,1962
Europe & Central Asia,ECS,GDP per capita (current US$),0.0,1962
Ecuador,ECU,GDP per capita (current US$),315.688704,1962
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),0.0,1962
Euro area,EMU,GDP per capita (current US$),1106.237782,1962
Eritrea,ERI,GDP per capita (current US$),0.0,1962
Spain,ESP,GDP per capita (current US$),520.2061314,1962
Estonia,EST,GDP per capita (current US$),0.0,1962
Ethiopia,ETH,GDP per capita (current US$),0.0,1962
European Union,EUU,GDP per capita (current US$),0.0,1962
Fragile and conflict affected situations,FCS,GDP per capita (current US$),154.4933616,1962
Finland,FIN,GDP per capita (current US$),1411.702398,1962
Fiji,FJI,GDP per capita (current US$),291.4733335,1962
France,FRA,GDP per capita (current US$),1578.284538,1962
Faroe Islands,FRO,GDP per capita (current US$),0.0,1962
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),0.0,1962
Gabon,GAB,GDP per capita (current US$),357.5237617,1962
United Kingdom,GBR,GDP per capita (current US$),1525.775853,1962
Georgia,GEO,GDP per capita (current US$),0.0,1962
Ghana,GHA,GDP per capita (current US$),195.4923977,1962
Gibraltar,GIB,GDP per capita (current US$),0.0,1962
Guinea,GIN,GDP per capita (current US$),0.0,1962
"Gambia, The",GMB,GDP per capita (current US$),0.0,1962
Guinea-Bissau,GNB,GDP per capita (current US$),0.0,1962
Equatorial Guinea,GNQ,GDP per capita (current US$),34.79058136,1962
Greece,GRC,GDP per capita (current US$),617.0577577,1962
Grenada,GRD,GDP per capita (current US$),0.0,1962
Greenland,GRL,GDP per capita (current US$),0.0,1962
Guatemala,GTM,GDP per capita (current US$),261.1791338,1962
Guam,GUM,GDP per capita (current US$),0.0,1962
Guyana,GUY,GDP per capita (current US$),321.5452368,1962
High income,HIC,GDP per capita (current US$),1562.593971,1962
"Hong Kong SAR, China",HKG,GDP per capita (current US$),487.8211341,1962
Honduras,HND,GDP per capita (current US$),179.8763063,1962
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),114.3222167,1962
Croatia,HRV,GDP per capita (current US$),0.0,1962
Haiti,HTI,GDP per capita (current US$),70.13804588,1962
Hungary,HUN,GDP per capita (current US$),0.0,1962
IBRD only,IBD,GDP per capita (current US$),158.8848353,1962
IDA & IBRD total,IBT,GDP per capita (current US$),150.4688465,1962
IDA total,IDA,GDP per capita (current US$),107.7933326,1962
IDA blend,IDB,GDP per capita (current US$),109.3208392,1962
Indonesia,IDN,GDP per capita (current US$),0.0,1962
IDA only,IDX,GDP per capita (current US$),111.2966881,1962
Isle of Man,IMN,GDP per capita (current US$),0.0,1962
India,IND,GDP per capita (current US$),89.88175649,1962
Not classified,INX,GDP per capita (current US$),0.0,1962
Ireland,IRL,GDP per capita (current US$),797.0062884,1962
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),203.4373696,1962
Iraq,IRQ,GDP per capita (current US$),254.7015332,1962
Iceland,ISL,GDP per capita (current US$),1562.23073,1962
Israel,ISR,GDP per capita (current US$),1094.635848,1962
Italy,ITA,GDP per capita (current US$),990.2601522,1962
Jamaica,JAM,GDP per capita (current US$),463.8905134,1962
Jordan,JOR,GDP per capita (current US$),0.0,1962
Japan,JPN,GDP per capita (current US$),639.6407854,1962
Kazakhstan,KAZ,GDP per capita (current US$),0.0,1962
Kenya,KEN,GDP per capita (current US$),100.3944951,1962
Kyrgyz Republic,KGZ,GDP per capita (current US$),0.0,1962
Cambodia,KHM,GDP per capita (current US$),109.4811702,1962
Kiribati,KIR,GDP per capita (current US$),0.0,1962
St. Kitts and Nevis,KNA,GDP per capita (current US$),246.1011784,1962
"Korea, Rep.",KOR,GDP per capita (current US$),106.1485057,1962
Kuwait,KWT,GDP per capita (current US$),0.0,1962
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),380.0633751,1962
Lao PDR,LAO,GDP per capita (current US$),0.0,1962
Lebanon,LBN,GDP per capita (current US$),0.0,1962
Liberia,LBR,GDP per capita (current US$),0.0,1962
Libya,LBY,GDP per capita (current US$),0.0,1962
St. Lucia,LCA,GDP per capita (current US$),0.0,1962
Latin America & Caribbean,LCN,GDP per capita (current US$),425.9023506,1962
Least developed countries: UN classification,LDC,GDP per capita (current US$),0.0,1962
Low income,LIC,GDP per capita (current US$),0.0,1962
Liechtenstein,LIE,GDP per capita (current US$),0.0,1962
Sri Lanka,LKA,GDP per capita (current US$),138.536654,1962
Lower middle income,LMC,GDP per capita (current US$),92.62777351,1962
Low & middle income,LMY,GDP per capita (current US$),143.1416005,1962
Lesotho,LSO,GDP per capita (current US$),48.16203156,1962
Late-demographic dividend,LTE,GDP per capita (current US$),158.1496197,1962
Lithuania,LTU,GDP per capita (current US$),0.0,1962
Luxembourg,LUX,GDP per capita (current US$),2311.798849,1962
Latvia,LVA,GDP per capita (current US$),0.0,1962
"Macao SAR, China",MAC,GDP per capita (current US$),0.0,1962
St. Martin (French part),MAF,GDP per capita (current US$),0.0,1962
Morocco,MAR,GDP per capita (current US$),181.1826409,1962
Monaco,MCO,GDP per capita (current US$),0.0,1962
Moldova,MDA,GDP per capita (current US$),0.0,1962
Madagascar,MDG,GDP per capita (current US$),138.120004,1962
Maldives,MDV,GDP per capita (current US$),0.0,1962
Middle East & North Africa,MEA,GDP per capita (current US$),0.0,1962
Mexico,MEX,GDP per capita (current US$),378.1534954,1962
Marshall Islands,MHL,GDP per capita (current US$),0.0,1962
Middle income,MIC,GDP per capita (current US$),145.8218529,1962
North Macedonia,MKD,GDP per capita (current US$),0.0,1962
Mali,MLI,GDP per capita (current US$),0.0,1962
Malta,MLT,GDP per capita (current US$),0.0,1962
Myanmar,MMR,GDP per capita (current US$),0.0,1962
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),0.0,1962
Montenegro,MNE,GDP per capita (current US$),0.0,1962
Mongolia,MNG,GDP per capita (current US$),0.0,1962
Northern Mariana Islands,MNP,GDP per capita (current US$),0.0,1962
Mozambique,MOZ,GDP per capita (current US$),0.0,1962
Mauritania,MRT,GDP per capita (current US$),182.1818927,1962
Mauritius,MUS,GDP per capita (current US$),0.0,1962
Malawi,MWI,GDP per capita (current US$),47.69838391,1962
Malaysia,MYS,GDP per capita (current US$),230.2605937,1962
North America,NAC,GDP per capita (current US$),3155.097538,1962
Namibia,NAM,GDP per capita (current US$),0.0,1962
New Caledonia,NCL,GDP per capita (current US$),0.0,1962
Niger,NER,GDP per capita (current US$),148.1891599,1962
Nigeria,NGA,GDP per capita (current US$),104.3870285,1962
Nicaragua,NIC,GDP per capita (current US$),140.5573456,1962
Netherlands,NLD,GDP per capita (current US$),1240.677894,1962
Norway,NOR,GDP per capita (current US$),1667.24743,1962
Nepal,NPL,GDP per capita (current US$),55.02568891,1962
Nauru,NRU,GDP per capita (current US$),0.0,1962
New Zealand,NZL,GDP per capita (current US$),2448.628633,1962
OECD members,OED,GDP per capita (current US$),1474.282395,1962
Oman,OMN,GDP per capita (current US$),0.0,1962
Other small states,OSS,GDP per capita (current US$),0.0,1962
Pakistan,PAK,GDP per capita (current US$),91.31918488,1962
Panama,PAN,GDP per capita (current US$),542.3281858,1962
Peru,PER,GDP per capita (current US$),305.7616169,1962
Philippines,PHL,GDP per capita (current US$),156.7038396,1962
Palau,PLW,GDP per capita (current US$),0.0,1962
Papua New Guinea,PNG,GDP per capita (current US$),111.6004653,1962
Poland,POL,GDP per capita (current US$),0.0,1962
Pre-demographic dividend,PRE,GDP per capita (current US$),120.128968,1962
Puerto Rico,PRI,GDP per capita (current US$),854.744805,1962
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),0.0,1962
Portugal,PRT,GDP per capita (current US$),407.8528436,1962
Paraguay,PRY,GDP per capita (current US$),0.0,1962
West Bank and Gaza,PSE,GDP per capita (current US$),0.0,1962
Pacific island small states,PSS,GDP per capita (current US$),0.0,1962
Post-demographic dividend,PST,GDP per capita (current US$),1543.592972,1962
French Polynesia,PYF,GDP per capita (current US$),0.0,1962
Qatar,QAT,GDP per capita (current US$),0.0,1962
Romania,ROU,GDP per capita (current US$),0.0,1962
Russian Federation,RUS,GDP per capita (current US$),0.0,1962
Rwanda,RWA,GDP per capita (current US$),40.94418195,1962
South Asia,SAS,GDP per capita (current US$),89.91132804,1962
Saudi Arabia,SAU,GDP per capita (current US$),0.0,1962
Sudan,SDN,GDP per capita (current US$),140.7251235,1962
Senegal,SEN,GDP per capita (current US$),320.5015389,1962
Singapore,SGP,GDP per capita (current US$),472.0858245,1962
Solomon Islands,SLB,GDP per capita (current US$),0.0,1962
Sierra Leone,SLE,GDP per capita (current US$),143.4726483,1962
El Salvador,SLV,GDP per capita (current US$),0.0,1962
San Marino,SMR,GDP per capita (current US$),0.0,1962
Somalia,SOM,GDP per capita (current US$),70.81304897,1962
